date,iso_code,maxtempC,mintempC,tempC,FeelsLikeC,HeatIndexC,humidity,pressure,uvIndex,totalSnow_cm,sunHour,windspeedKmph,precipMM
2020-11-22,AFG,6,-0,6,2,3,42,1020,1,0.0,8.7,4,0.1
2020-11-23,AFG,2,1,2,1,1,83,1022,1,2.0,3.8,3,2.6
2020-11-24,AFG,1,0,1,-1,1,98,1022,1,8.2,3.8,5,9.7
2020-11-25,AFG,3,-1,3,0,1,92,1024,1,5.1,3.8,2,6.0
2020-11-26,AFG,5,-1,5,-0,1,53,1027,2,0.0,8.7,4,0.0
2020-11-27,AFG,7,-1,7,2,3,36,1027,1,0.0,8.7,4,0.0
2020-11-28,AFG,10,2,10,5,6,32,1028,2,0.0,8.7,6,0.0
2020-11-29,AFG,11,3,11,5,6,35,1025,3,0.0,8.7,6,0.0
2020-11-30,AFG,11,3,11,6,6,42,1022,3,0.0,8.7,6,0.0
2020-12-01,AFG,14,5,14,8,9,51,1023,4,0.0,8.7,4,0.0
2020-12-02,AFG,14,5,14,9,9,42,1023,4,0.0,8.7,6,0.0
2020-12-03,AFG,13,4,13,7,8,42,1020,3,0.0,8.7,7,0.0
2020-12-04,AFG,11,6,11,8,8,54,1018,2,0.0,7.0,4,0.1
2020-12-05,AFG,9,3,9,6,6,50,1020,3,0.0,8.7,2,0.0
2020-12-06,AFG,8,1,8,5,5,50,1023,3,0.0,8.7,2,0.0
2020-12-07,AFG,2,-6,2,-0,2,92,1022,1,9.0,3.7,5,11.6
2020-12-08,AFG,5,0,5,3,4,93,1022,1,0.0,3.7,5,8.0
2020-12-09,AFG,6,2,6,3,4,79,1023,1,0.0,3.7,4,2.1
2020-12-10,AFG,5,-1,5,2,2,57,1024,2,0.0,8.7,3,0.0
2020-12-11,AFG,5,1,5,3,3,55,1022,1,0.0,5.4,2,0.3
2020-12-12,AFG,6,-1,6,1,2,52,1022,2,0.1,8.7,4,0.1
2020-12-13,AFG,5,1,5,2,2,42,1023,2,0.0,8.7,3,0.0
2020-12-14,AFG,2,-4,2,-2,-1,59,1023,1,0.0,8.7,3,0.0
2020-12-15,AFG,1,-4,1,-3,-2,70,1029,1,2.1,7.0,3,2.5
2020-12-16,AFG,2,-4,2,-4,-2,26,1030,2,0.0,8.7,5,0.0
2020-12-17,AFG,5,-5,5,-2,-0,20,1026,2,0.0,8.7,5,0.0
2020-12-18,AFG,5,-4,5,-1,1,43,1023,2,0.0,8.7,4,0.0
2020-12-19,AFG,7,-1,7,2,2,52,1023,2,0.0,8.7,2,0.0
2020-12-20,AFG,7,0,7,3,3,55,1023,1,0.0,8.7,2,0.0
2020-12-21,AFG,6,-0,6,2,3,70,1024,1,0.3,7.0,2,0.6
2020-12-22,AFG,7,-1,7,2,3,51,1023,2,0.0,8.7,3,0.0
2020-12-23,AFG,6,-1,6,1,2,42,1022,2,0.0,8.7,4,0.0
2020-12-24,AFG,5,-2,5,1,1,35,1021,2,0.0,8.7,3,0.0
2020-12-25,AFG,6,-1,6,2,2,34,1021,1,0.0,3.7,3,0.0
2020-12-26,AFG,5,-0,5,1,2,57,1019,1,4.6,3.7,5,5.6
2020-12-27,AFG,-3,-7,-3,-6,-4,73,1026,1,10.6,3.7,6,12.5
2020-12-28,AFG,1,-8,1,-6,-3,50,1027,2,0.0,8.7,7,0.0
2020-12-29,AFG,-1,-9,-1,-8,-5,43,1028,2,0.0,8.7,8,0.0
2020-12-30,AFG,4,-5,4,-3,-1,31,1026,2,0.0,8.7,5,0.0
2020-12-31,AFG,5,-6,5,-2,-1,27,1026,2,0.0,8.7,4,0.0
2021-01-01,AFG,5,-5,5,-2,-1,22,1023,2,0.0,8.7,4,0.0
2021-01-02,AFG,7,-2,7,1,2,20,1023,2,0.0,8.7,4,0.0
2021-01-03,AFG,8,-1,8,1,2,22,1022,2,0.0,8.7,3,0.0
2021-01-04,AFG,5,-4,5,0,1,33,1022,1,0.0,5.3,3,0.2
2021-01-05,AFG,5,-3,5,1,2,49,1021,1,0.0,7.0,3,0.0
2021-01-06,AFG,5,-0,5,1,2,45,1023,2,0.0,8.7,4,0.0
2021-01-07,AFG,3,-2,3,-0,0,53,1023,1,0.0,8.7,3,0.2
2021-01-08,AFG,0,-6,0,-4,-2,71,1025,1,3.7,5.4,6,4.3
2021-01-09,AFG,4,-5,4,-3,-1,30,1028,2,0.0,8.7,7,0.0
2021-01-10,AFG,5,-4,5,-3,-0,19,1026,2,0.0,8.7,6,0.0
2021-01-11,AFG,6,-4,6,-2,0,17,1022,2,0.0,8.7,7,0.0
2021-01-12,AFG,7,-2,7,-0,2,21,1023,2,0.0,8.7,8,0.0
2021-01-13,AFG,8,-2,8,0,3,21,1022,2,0.0,8.7,8,0.0
2021-01-14,AFG,9,-0,9,4,5,20,1019,3,0.0,8.7,5,0.0
2021-01-15,AFG,11,1,11,4,5,22,1017,3,0.0,8.7,6,0.0
2021-01-16,AFG,10,0,10,3,5,23,1017,3,0.0,8.7,7,0.0
2021-01-17,AFG,12,2,12,6,6,23,1015,3,0.0,8.7,4,0.0
2021-01-18,AFG,9,-0,9,4,4,32,1020,2,0.0,8.7,3,0.0
2021-01-19,AFG,9,1,9,4,5,39,1020,3,0.0,8.7,4,0.0
2021-01-20,AFG,8,0,8,2,3,35,1022,2,0.0,8.7,6,0.0
2021-01-21,AFG,8,-1,8,3,4,20,1016,1,0.0,4.0,4,0.0
2021-01-22,AFG,7,-2,7,3,4,34,1018,1,0.9,5.5,5,2.2
2021-01-23,AFG,3,-5,3,-3,-1,41,1027,2,0.6,8.7,5,0.7
2021-01-24,AFG,6,-6,6,-2,1,26,1025,2,0.0,8.7,6,0.0
2021-01-25,AFG,7,-4,7,1,1,28,1023,2,0.0,8.7,2,0.0
2021-01-26,AFG,7,-2,7,2,3,26,1024,2,0.0,8.7,3,0.0
2021-01-27,AFG,5,-2,5,1,1,25,1024,2,0.0,8.7,3,0.0
2021-01-28,AFG,7,-4,7,-0,2,22,1024,2,0.0,8.7,6,0.0
2021-01-29,AFG,7,-3,7,0,2,23,1024,2,0.0,8.7,6,0.0
2021-01-30,AFG,9,-2,9,2,4,25,1019,2,0.0,8.7,7,0.0
2021-01-31,AFG,9,1,9,4,5,36,1018,2,0.0,7.1,4,0.1
2021-02-01,AFG,8,-1,8,3,4,51,1024,2,0.0,8.7,2,0.0
2021-02-02,AFG,8,-1,8,4,4,43,1024,3,0.0,8.7,2,0.0
2020-01-01,ALB,11,2,11,5,6,51,1027,3,0.0,8.7,6,0.0
2020-01-02,ALB,11,2,11,5,6,47,1031,3,0.0,8.7,6,0.0
2020-01-03,ALB,10,4,10,6,6,47,1027,3,0.0,8.7,4,0.0
2020-01-04,ALB,11,6,11,8,8,50,1021,2,0.0,6.9,3,0.0
2020-01-05,ALB,8,1,8,2,5,55,1021,2,0.0,8.7,14,0.0
2020-01-06,ALB,5,-6,5,-4,0,54,1024,2,0.0,8.7,13,0.0
2020-01-07,ALB,8,-2,8,-0,2,44,1024,2,0.0,8.7,7,0.0
2020-01-08,ALB,10,1,10,4,5,41,1027,3,0.0,8.7,5,0.0
2020-01-09,ALB,10,5,10,6,7,48,1028,3,0.0,8.7,4,0.0
2020-01-10,ALB,10,3,10,5,6,61,1024,3,0.0,8.7,3,0.0
2020-01-11,ALB,10,3,10,6,6,67,1024,2,0.0,7.0,3,0.5
2020-01-12,ALB,11,4,11,6,7,70,1027,2,0.0,5.2,5,0.1
2020-01-13,ALB,12,5,12,7,8,70,1027,3,0.0,8.7,5,0.0
2020-01-14,ALB,13,7,13,10,10,73,1024,4,0.0,8.7,4,0.0
2020-01-15,ALB,14,7,14,10,10,67,1024,4,0.0,8.7,5,0.0
2020-01-16,ALB,13,8,13,10,10,59,1025,4,0.0,8.7,4,0.0
2020-01-17,ALB,12,5,12,9,9,55,1024,4,0.0,8.7,3,0.0
2020-01-18,ALB,11,6,11,8,8,66,1023,2,0.0,7.0,4,0.0
2020-01-19,ALB,12,6,12,8,9,76,1022,2,0.0,8.7,5,1.0
2020-01-20,ALB,12,5,12,7,8,65,1035,3,0.0,8.7,7,0.0
2020-01-21,ALB,12,4,12,7,8,46,1039,3,0.0,8.7,5,0.0
2020-01-22,ALB,11,6,11,8,8,53,1032,2,0.0,7.0,3,0.0
2020-01-23,ALB,14,6,14,9,9,56,1028,4,0.0,8.7,5,0.0
2020-01-24,ALB,13,7,13,10,10,56,1031,4,0.0,8.7,5,0.0
2020-01-25,ALB,12,7,12,9,10,73,1027,3,0.0,3.7,5,0.0
2020-01-26,ALB,13,5,13,9,10,73,1023,3,0.0,5.4,5,0.2
2020-01-27,ALB,11,2,11,8,9,88,1018,2,0.0,3.7,4,34.9
2020-01-28,ALB,12,6,12,8,9,86,1017,3,0.0,3.7,9,5.1
2020-01-29,ALB,12,8,12,9,10,82,1012,3,0.0,3.7,8,8.6
2020-01-30,ALB,13,7,13,9,10,78,1019,3,0.0,7.0,5,1.7
2020-01-31,ALB,14,5,14,8,9,66,1021,4,0.0,8.7,5,0.0
2020-02-01,ALB,13,5,13,8,9,79,1021,3,0.0,8.7,4,0.0
2020-02-02,ALB,14,8,14,11,11,80,1020,3,0.0,8.7,5,0.0
2020-02-03,ALB,15,9,15,11,11,82,1019,4,0.0,8.7,5,0.0
2020-02-04,ALB,15,10,15,11,12,84,1009,3,0.0,7.1,10,4.5
2020-02-05,ALB,8,3,8,3,6,71,1000,2,0.0,3.9,17,26.2
2020-02-06,ALB,5,-2,5,-3,1,55,1015,2,0.0,8.7,15,0.0
2020-02-07,ALB,8,-2,8,2,3,55,1023,2,0.0,8.7,5,0.0
2020-02-08,ALB,12,1,12,5,6,59,1027,3,0.0,8.7,5,0.0
2020-02-09,ALB,13,5,13,8,8,64,1032,3,0.0,8.7,5,0.0
2020-02-10,ALB,12,6,12,7,9,76,1027,3,0.0,8.7,8,0.0
2020-02-11,ALB,14,9,14,10,11,78,1016,3,0.0,4.0,9,0.6
2020-02-12,ALB,16,10,16,12,12,82,1016,3,0.0,8.7,7,6.6
2020-02-13,ALB,16,10,16,12,12,77,1021,3,0.0,8.7,5,0.8
2020-02-14,ALB,10,2,10,5,7,74,1017,2,0.0,4.0,10,74.3
2020-02-15,ALB,14,4,14,8,9,69,1023,4,0.0,8.7,8,0.0
2020-02-16,ALB,14,5,14,9,10,60,1029,4,0.0,8.7,6,0.0
2020-02-17,ALB,15,9,15,11,11,61,1027,4,0.0,8.7,4,0.0
2020-02-18,ALB,13,6,13,9,10,69,1022,4,0.0,8.7,4,0.0
2020-02-19,ALB,14,7,14,10,10,76,1019,3,0.0,8.7,5,1.4
2020-02-20,ALB,13,7,13,9,10,75,1016,3,0.0,5.6,8,11.8
2020-02-21,ALB,13,4,13,7,8,55,1023,3,0.0,8.7,7,0.0
2020-02-22,ALB,11,5,11,6,8,50,1028,3,0.0,8.7,9,0.0
2020-02-23,ALB,13,6,13,9,9,55,1027,4,0.0,8.7,4,0.0
2020-02-24,ALB,14,8,14,10,11,64,1021,4,0.0,8.7,5,0.0
2020-02-25,ALB,16,9,16,13,13,70,1016,4,0.0,8.7,6,0.0
2020-02-26,ALB,15,9,15,9,11,77,1006,3,0.0,7.2,17,8.7
2020-02-27,ALB,8,-0,8,3,6,77,1006,2,0.0,4.2,11,24.8
2020-02-28,ALB,10,2,10,5,6,66,1018,3,0.0,8.7,7,0.0
2020-02-29,ALB,11,4,11,6,7,59,1020,3,0.0,8.7,4,0.0
2020-03-01,ALB,13,4,13,8,9,57,1017,4,0.0,8.7,7,0.0
2020-03-02,ALB,16,10,16,12,13,75,1012,3,0.0,4.2,16,8.9
2020-03-03,ALB,15,10,15,11,12,77,1007,3,0.0,4.2,12,17.6
2020-03-04,ALB,10,7,10,8,9,87,1006,2,0.0,4.2,6,44.4
2020-03-05,ALB,13,7,13,9,9,73,1010,4,0.0,8.7,5,0.0
2020-03-06,ALB,11,7,11,8,9,75,1007,2,0.0,4.2,10,4.7
2020-03-07,ALB,11,4,11,7,9,89,1006,2,0.0,4.3,9,46.2
2020-03-08,ALB,12,6,12,8,9,83,1012,3,0.0,4.3,8,18.4
2020-03-09,ALB,11,4,11,7,8,80,1013,2,0.0,7.2,9,3.2
2020-03-10,ALB,12,5,12,8,8,76,1013,2,0.0,7.2,4,0.7
2020-03-11,ALB,15,5,15,9,10,71,1021,3,0.0,10.2,7,0.0
2020-03-12,ALB,20,7,20,14,14,66,1021,5,0.0,11.6,5,0.0
2020-03-13,ALB,20,12,20,16,16,66,1014,4,0.0,11.6,4,0.0
2020-03-14,ALB,20,13,20,16,16,71,1013,5,0.0,11.6,4,0.0
2020-03-15,ALB,12,9,12,10,11,81,1015,3,0.0,6.0,6,3.7
2020-03-16,ALB,17,6,17,10,11,64,1025,4,0.0,11.6,7,0.0
2020-03-17,ALB,15,9,15,11,11,64,1028,4,0.0,11.6,7,0.0
2020-03-18,ALB,18,7,18,13,14,65,1025,5,0.0,11.6,6,0.0
2020-03-19,ALB,16,9,16,12,12,63,1025,4,0.0,11.6,8,0.0
2020-03-20,ALB,17,9,17,13,13,70,1023,4,0.0,11.6,5,0.0
2020-03-21,ALB,19,11,19,15,15,66,1016,5,0.0,11.6,5,0.0
2020-03-22,ALB,17,11,17,13,13,61,1013,3,0.0,7.5,7,0.2
2020-03-23,ALB,10,7,10,7,9,75,1016,2,0.0,7.5,8,8.2
2020-03-24,ALB,7,3,7,3,5,75,1015,2,0.0,6.1,9,8.0
2020-03-25,ALB,12,4,12,6,8,67,1016,2,0.0,10.2,8,0.2
2020-03-26,ALB,15,8,15,10,11,62,1011,4,0.0,12.7,12,0.1
2020-03-27,ALB,11,3,11,8,8,82,1013,2,0.0,7.9,5,13.3
2020-03-28,ALB,14,5,14,9,9,81,1013,3,0.0,10.6,8,4.4
2020-03-29,ALB,16,6,16,11,11,74,1012,3,0.0,11.9,6,0.4
2020-03-30,ALB,17,8,17,13,13,72,1010,3,0.0,11.9,5,3.0
2020-03-31,ALB,16,10,16,12,13,72,1013,3,0.0,9.3,6,1.0
2020-04-01,ALB,5,4,5,4,5,93,1013,1,0.0,8.0,5,28.3
2020-04-02,ALB,11,2,11,6,7,78,1015,3,0.0,12.9,6,0.1
2020-04-03,ALB,14,6,14,9,10,76,1014,3,0.0,11.9,5,1.1
2020-04-04,ALB,18,7,18,12,13,63,1014,4,0.0,12.9,9,0.0
2020-04-05,ALB,17,9,17,12,12,66,1016,3,0.0,11.9,11,0.0
2020-04-06,ALB,18,9,18,13,14,57,1024,5,0.0,13.0,9,0.0
2020-04-07,ALB,19,8,19,14,15,51,1026,5,0.0,13.0,7,0.0
2020-04-08,ALB,19,9,19,13,14,49,1025,5,0.0,13.0,7,0.0
2020-04-09,ALB,19,11,19,15,14,54,1021,5,0.0,13.1,7,0.0
2020-04-10,ALB,20,11,20,15,15,63,1020,5,0.0,13.1,6,0.0
2020-04-11,ALB,21,12,21,16,16,62,1021,5,0.0,13.1,6,0.0
2020-04-12,ALB,21,13,21,17,17,65,1021,4,0.0,12.0,6,1.3
2020-04-13,ALB,20,13,20,16,17,62,1020,5,0.0,13.2,7,0.0
2020-04-14,ALB,15,10,15,12,12,65,1016,3,0.0,8.2,6,7.3
2020-04-15,ALB,17,9,17,11,12,62,1019,3,0.0,13.2,10,3.0
2020-04-16,ALB,18,9,18,14,14,55,1023,5,0.0,13.6,7,0.0
2020-04-17,ALB,18,9,18,13,13,65,1019,3,0.0,12.1,6,0.0
2020-04-18,ALB,20,10,20,15,15,69,1017,5,0.0,13.7,5,0.0
2020-04-19,ALB,21,13,21,16,17,68,1015,5,0.0,13.7,4,0.0
2020-04-20,ALB,23,13,23,18,19,66,1011,5,0.0,13.7,4,1.5
2020-04-21,ALB,21,14,21,16,17,82,1008,4,0.0,8.6,7,20.1
2020-04-22,ALB,14,12,14,13,13,92,1014,3,0.0,8.6,4,20.9
2020-04-23,ALB,14,10,14,12,12,81,1017,3,0.0,9.8,4,2.4
2020-04-24,ALB,18,10,18,13,13,70,1015,5,0.0,13.8,7,0.0
2020-04-25,ALB,19,10,19,14,14,73,1012,5,0.0,13.9,6,0.0
2020-04-26,ALB,19,12,19,15,15,66,1010,5,0.0,13.9,7,0.0
2020-04-27,ALB,20,12,20,16,16,72,1013,5,0.0,13.9,6,0.0
2020-04-28,ALB,22,14,22,18,19,66,1014,5,0.0,13.9,6,0.0
2020-04-29,ALB,19,13,19,15,15,78,1012,4,0.0,9.9,7,14.7
2020-04-30,ALB,20,13,20,16,16,72,1012,4,0.0,14.0,7,2.9
2020-05-01,ALB,20,13,20,16,17,76,1012,4,0.0,11.1,9,4.2
2020-05-02,ALB,19,13,19,16,16,75,1009,4,0.0,9.9,10,14.7
2020-05-03,ALB,20,11,20,16,17,73,1009,4,0.0,11.1,11,5.6
2020-05-04,ALB,20,10,20,15,15,64,1015,5,0.0,14.1,10,0.1
2020-05-05,ALB,21,10,21,16,16,59,1016,5,0.0,14.1,6,0.0
2020-05-06,ALB,17,13,17,15,15,67,1014,4,0.0,8.8,5,0.2
2020-05-07,ALB,20,11,20,15,15,65,1016,5,0.0,14.2,10,0.0
2020-05-08,ALB,22,12,22,17,18,59,1020,4,0.0,13.4,7,0.0
2020-05-09,ALB,22,12,22,18,18,69,1018,5,0.0,14.2,6,0.0
2020-05-10,ALB,21,13,21,17,17,59,1016,4,0.0,13.4,5,0.0
2020-05-11,ALB,25,13,25,21,21,58,1012,6,0.0,14.2,6,0.0
2020-05-12,ALB,24,14,24,21,21,63,1013,6,0.0,14.3,6,0.0
2020-05-13,ALB,27,16,27,22,22,54,1018,6,0.0,14.3,5,0.0
2020-05-14,ALB,30,18,30,25,25,48,1015,7,0.0,14.3,6,0.0
2020-05-15,ALB,28,19,28,24,24,45,1015,6,0.0,14.3,8,0.0
2020-05-16,ALB,30,17,30,25,25,54,1017,7,0.0,14.3,6,0.0
2020-05-17,ALB,34,21,34,29,29,51,1018,8,0.0,14.4,4,0.0
2020-05-18,ALB,30,21,30,27,27,53,1017,7,0.0,13.4,6,0.0
2020-05-19,ALB,32,20,32,27,27,60,1014,7,0.0,14.4,8,0.0
2020-05-20,ALB,25,18,25,23,23,70,1008,5,0.0,11.2,8,5.9
2020-05-21,ALB,23,14,23,18,19,76,1010,5,0.0,11.2,7,3.1
2020-05-22,ALB,25,13,25,19,20,58,1020,6,0.0,14.5,10,0.0
2020-05-23,ALB,23,14,23,19,20,55,1024,6,0.0,14.5,7,0.0
2020-05-24,ALB,25,16,25,20,20,64,1023,6,0.0,14.5,7,0.0
2020-05-25,ALB,24,15,24,19,20,64,1022,5,0.0,13.5,9,0.2
2020-05-26,ALB,21,12,21,17,18,60,1019,4,0.0,9.3,9,5.6
2020-05-27,ALB,22,12,22,17,19,57,1020,4,0.0,12.4,9,0.3
2020-05-28,ALB,22,11,22,16,17,62,1019,4,0.0,11.4,10,1.4
2020-05-29,ALB,22,11,22,17,18,67,1017,4,0.0,10.4,7,2.4
2020-05-30,ALB,21,11,21,16,16,68,1016,4,0.0,11.4,7,1.9
2020-05-31,ALB,20,14,20,16,16,70,1015,4,0.0,10.4,5,1.4
2020-06-01,ALB,20,13,20,16,16,77,1012,4,0.0,9.4,8,15.8
2020-06-02,ALB,22,12,22,17,17,69,1011,5,0.0,14.5,8,0.0
2020-06-03,ALB,22,13,22,17,18,67,1010,5,0.0,14.5,8,0.0
2020-06-04,ALB,25,14,25,19,21,61,1011,6,0.0,14.5,11,0.0
2020-06-05,ALB,20,14,20,16,16,68,1010,4,0.0,10.4,7,2.0
2020-06-06,ALB,23,15,23,19,20,77,1007,5,0.0,10.4,8,14.9
2020-06-07,ALB,24,13,24,19,20,72,1010,6,0.0,14.5,6,0.3
2020-06-08,ALB,26,15,26,22,22,69,1010,5,0.0,10.4,6,2.1
2020-06-09,ALB,27,16,27,23,23,63,1010,5,0.0,11.4,6,1.8
2020-06-10,ALB,24,17,24,22,22,66,1011,5,0.0,10.4,7,3.5
2020-06-11,ALB,23,14,23,19,20,59,1011,5,0.0,13.5,7,1.4
2020-06-12,ALB,23,15,23,19,20,63,1012,5,0.0,13.5,7,0.0
2020-06-13,ALB,23,15,23,19,20,73,1012,6,0.0,14.5,7,0.0
2020-06-14,ALB,27,15,27,23,23,68,1010,6,0.0,14.5,6,0.4
2020-06-15,ALB,24,16,24,22,22,71,1010,5,0.0,11.5,7,3.7
2020-06-16,ALB,23,15,23,19,20,75,1010,5,0.0,11.5,8,7.1
2020-06-17,ALB,23,15,23,19,20,79,1010,5,0.0,11.5,6,1.8
2020-06-18,ALB,24,17,24,21,21,73,1012,5,0.0,9.4,8,11.9
2020-06-19,ALB,25,16,25,21,21,69,1015,6,0.0,14.5,8,0.0
2020-06-20,ALB,27,17,27,23,23,58,1013,6,0.0,14.5,8,0.0
2020-06-21,ALB,24,17,24,21,21,74,1009,5,0.0,11.5,8,12.3
2020-06-22,ALB,26,15,26,22,22,68,1009,5,0.0,11.5,8,3.0
2020-06-23,ALB,27,15,27,22,22,71,1011,5,0.0,11.5,7,4.8
2020-06-24,ALB,29,17,29,25,25,64,1016,6,0.0,11.5,7,1.3
2020-06-25,ALB,29,19,29,25,25,67,1019,6,0.0,11.5,7,4.6
2020-06-26,ALB,30,20,30,26,26,67,1017,6,0.0,11.5,6,4.3
2020-06-27,ALB,30,21,30,27,27,65,1016,6,0.0,11.5,6,3.6
2020-06-28,ALB,31,21,31,27,27,63,1015,6,0.0,12.5,6,1.1
2020-06-29,ALB,30,21,30,27,27,65,1013,6,0.0,14.5,7,0.1
2020-06-30,ALB,32,21,32,29,29,58,1012,7,0.0,14.5,6,0.0
2020-07-01,ALB,34,23,34,31,31,61,1012,8,0.0,14.5,6,0.0
2020-07-02,ALB,34,23,34,30,30,52,1011,8,0.0,14.5,7,0.0
2020-07-03,ALB,34,23,34,30,30,54,1010,8,0.0,14.5,7,0.0
2020-07-04,ALB,33,22,33,28,28,58,1011,6,0.0,12.5,8,0.7
2020-07-05,ALB,33,22,33,30,30,53,1011,7,0.0,14.5,8,0.3
2020-07-06,ALB,32,21,32,27,27,59,1007,6,0.0,10.4,6,0.9
2020-07-07,ALB,33,20,33,28,28,55,1007,6,0.0,12.5,8,0.6
2020-07-08,ALB,31,17,31,25,25,57,1015,7,0.0,14.5,9,0.0
2020-07-09,ALB,33,20,33,27,27,51,1016,7,0.0,14.5,7,0.0
2020-07-10,ALB,34,22,34,29,29,49,1015,7,0.0,14.5,6,0.0
2020-07-11,ALB,32,21,32,29,29,51,1014,6,0.0,11.4,7,0.6
2020-07-12,ALB,33,21,33,28,28,52,1014,7,0.0,14.5,8,0.1
2020-07-13,ALB,31,19,31,27,27,53,1015,7,0.0,14.5,9,0.0
2020-07-14,ALB,29,16,29,25,25,48,1013,7,0.0,14.5,8,0.0
2020-07-15,ALB,30,19,30,25,25,51,1015,7,0.0,14.5,7,0.0
2020-07-16,ALB,29,20,29,25,25,52,1013,6,0.0,13.5,10,0.5
2020-07-17,ALB,31,19,31,25,25,51,1011,7,0.0,14.5,8,0.0
2020-07-18,ALB,25,18,25,23,23,73,1011,5,0.0,10.3,7,8.7
2020-07-19,ALB,28,18,28,23,23,64,1013,6,0.0,14.5,9,0.0
2020-07-20,ALB,29,17,29,24,24,60,1015,7,0.0,14.5,8,0.0
2020-07-21,ALB,33,21,33,28,28,55,1017,7,0.0,14.5,8,0.0
2020-07-22,ALB,35,22,35,30,30,48,1016,8,0.0,14.5,9,0.0
2020-07-23,ALB,35,23,35,30,30,43,1012,8,0.0,14.5,9,0.0
2020-07-24,ALB,35,23,35,31,31,42,1010,8,0.0,14.5,8,0.0
2020-07-25,ALB,34,23,34,30,30,46,1010,7,0.0,14.5,9,0.1
2020-07-26,ALB,30,19,30,26,26,69,1012,6,0.0,13.4,7,0.3
2020-07-27,ALB,34,20,34,28,28,56,1015,8,0.0,14.5,9,0.0
2020-07-28,ALB,37,22,37,31,31,42,1015,8,0.0,14.5,9,0.0
2020-07-29,ALB,37,24,37,31,31,36,1015,8,0.0,14.5,8,0.0
2020-07-30,ALB,38,25,38,33,33,37,1016,8,0.0,14.5,8,0.0
2020-07-31,ALB,38,25,38,32,32,39,1014,8,0.0,14.2,8,0.0
2020-08-01,ALB,36,23,36,31,31,49,1011,7,0.0,13.4,8,0.7
2020-08-02,ALB,37,23,37,31,31,49,1010,8,0.0,14.2,7,0.3
2020-08-03,ALB,34,23,34,31,31,44,1010,8,0.0,14.2,9,0.0
2020-08-04,ALB,35,23,35,30,30,44,1008,8,0.0,14.2,8,0.0
2020-08-05,ALB,27,20,27,25,25,70,1008,5,0.0,8.8,5,33.4
2020-08-06,ALB,29,18,29,23,23,68,1011,5,0.0,8.8,7,8.2
2020-08-07,ALB,30,19,30,24,24,62,1013,6,0.0,11.1,6,1.9
2020-08-08,ALB,28,21,28,25,25,61,1012,6,0.0,9.9,6,4.9
2020-08-09,ALB,34,22,34,30,30,46,1012,8,0.0,14.0,8,0.0
2020-08-10,ALB,34,23,34,29,29,47,1013,7,0.0,13.4,9,0.4
2020-08-11,ALB,34,22,34,29,29,48,1015,8,0.0,14.0,7,0.0
2020-08-12,ALB,34,23,34,29,29,50,1015,8,0.0,14.0,8,0.0
2020-08-13,ALB,35,23,35,29,29,49,1016,8,0.0,13.9,8,0.0
2020-08-14,ALB,35,24,35,31,31,49,1013,8,0.0,13.9,7,0.0
2020-08-15,ALB,33,23,33,30,30,47,1011,8,0.0,13.9,8,0.0
2020-08-16,ALB,33,22,33,29,29,62,1011,6,0.0,12.2,7,1.8
2020-08-17,ALB,34,23,34,30,30,53,1012,8,0.0,13.8,7,0.0
2020-08-18,ALB,32,22,32,28,28,48,1009,6,0.0,13.3,7,0.3
2020-08-19,ALB,31,21,31,28,28,59,1009,6,0.0,13.3,9,0.1
2020-08-20,ALB,33,19,33,26,26,49,1012,7,0.0,13.8,10,0.0
2020-08-21,ALB,35,21,35,28,28,46,1016,8,0.0,13.7,9,0.0
2020-08-22,ALB,34,22,34,29,29,45,1015,8,0.0,13.7,8,0.0
2020-08-23,ALB,35,23,35,30,30,44,1012,8,0.0,13.7,8,0.0
2020-08-24,ALB,35,22,35,30,30,48,1010,8,0.0,13.7,6,0.0
2020-08-25,ALB,33,24,33,29,29,53,1011,7,0.0,13.2,8,0.0
2020-08-26,ALB,32,20,32,26,26,62,1014,7,0.0,13.2,8,0.0
2020-08-27,ALB,33,22,33,28,28,53,1013,7,0.0,13.2,7,0.0
2020-08-28,ALB,34,23,34,29,29,44,1011,8,0.0,13.2,7,0.0
2020-08-29,ALB,35,23,35,29,29,38,1011,8,0.0,13.1,7,0.0
2020-08-30,ALB,34,24,34,30,30,42,1013,8,0.0,13.1,7,0.0
2020-08-31,ALB,37,22,37,31,31,38,1011,8,0.0,13.1,8,0.0
2020-09-01,ALB,28,21,28,26,26,60,1009,6,0.0,13.1,10,0.5
2020-09-02,ALB,29,19,29,23,23,57,1013,5,0.0,13.0,8,0.0
2020-09-03,ALB,30,18,30,23,23,58,1017,7,0.0,13.0,8,0.0
2020-09-04,ALB,32,18,32,26,26,49,1020,7,0.0,13.0,9,0.0
2020-09-05,ALB,32,18,32,25,25,38,1018,7,0.0,13.0,9,0.0
2020-09-06,ALB,31,20,31,26,26,42,1014,7,0.0,12.9,6,0.0
2020-09-07,ALB,33,19,33,26,26,40,1015,6,0.0,12.9,7,0.2
2020-09-08,ALB,34,19,34,27,27,44,1020,7,0.0,12.9,7,0.0
2020-09-09,ALB,34,24,34,29,29,47,1020,8,0.0,12.8,7,0.0
2020-09-10,ALB,33,22,33,28,28,50,1015,7,0.0,11.6,8,0.0
2020-09-11,ALB,35,23,35,29,29,38,1012,8,0.0,11.6,8,0.0
2020-09-12,ALB,34,23,34,28,28,37,1014,8,0.0,11.6,7,0.1
