iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations
CHE,2021-04-03,0.1933052468163479,0.11656189011978578,0.07674335669656213,0.0030008044694510147
CHE,2021-04-04,0.19351342567323684,0.11669025906849097,0.07682316660474588,0.0029689526235644284
CHE,2021-04-05,0.19422137802143305,0.11713630510654803,0.07708507291488502,0.002502473325882005
CHE,2021-04-06,0.19881645752424135,0.11935812160169351,0.07945833592254785,0.0024513901768186113
CHE,2021-04-07,0.20440399246661775,0.122495348128055,0.08190864433856276,0.0025851679295422745
CHE,2021-04-08,0.2106713539762943,0.1261309057979855,0.0845404481783088,0.0027705096139087515
CHE,2021-04-09,0.2164019217360482,0.12970083664582513,0.08670108509022306,0.003410311031472148
CHE,2021-04-10,0.2181525713033619,0.13094558274394397,0.08720698855941794,0.003549617783859143
CHE,2021-04-11,0.2186477773601647,0.1312882605274257,0.08735951683273899,0.003590604498754713
CHE,2021-04-12,0.22398590633946688,0.13501973432195052,0.08896617201751635,0.004252041132392017
CHE,2021-04-13,0.2304963034430403,0.1394507467695317,0.09104555667350861,0.004525726615726951
CHE,2021-04-14,0.23735719104701103,0.1442449904558648,0.09311220059114622,0.004707582626392631
CHE,2021-04-15,0.24436002970755558,0.1491409196577453,0.09521911004981028,0.00481263361999594
CHE,2021-04-16,0.25092138976454753,0.15374309070360007,0.09717829906094748,0.004931386917112723
CHE,2021-04-17,0.2530844305893589,0.15548015816304514,0.09760427242631375,0.004990282783091694
CHE,2021-04-18,0.2538528413469172,0.15614099381845817,0.09771184752845902,0.005029346367669583
CHE,2021-04-19,0.2600679177510818,0.1604705611417817,0.0995973566093001,0.0051545902296085385
CHE,2021-04-20,0.2677489002398985,0.16573741410368484,0.10201148613621364,0.0053217823716019035
CHE,2021-04-21,0.27588181835337017,0.17135836343533095,0.10452345491803919,0.005503518186622729
CHE,2021-04-22,0.28486608221935006,0.17745168165125738,0.10741440056809269,0.005786578930256357
CHE,2021-04-23,0.2928617369063973,0.18298284483619678,0.1098788920702005,0.005991512504734206
CHE,2021-04-24,0.2961407942936877,0.18551500648635796,0.11062578780732975,0.006150891929811993
CHE,2021-04-25,0.2975902335749947,0.1866440041784814,0.11094622939651329,0.006248250402144578
CHE,2021-04-26,0.3044534048962177,0.1911938901188242,0.11325951477739346,0.006340801048682962
CHE,2021-04-27,0.313413269046292,0.19718071499340908,0.11623255405288296,0.0065234984288626285
CHE,2021-04-28,0.3222666398550248,0.20344471102502967,0.11882192882999516,0.006626385900858545
CHE,2021-04-29,0.33104981640716225,0.20943514176896016,0.1216146746382021,0.00659765914173819
CHE,2021-04-30,0.33878031950165927,0.2157365186461307,0.12304380085552856,0.006559797513608852
CHE,2021-05-01,0.3424039778027491,0.2189081211269207,0.12349585667582838,0.006609077727999419
CHE,2021-05-02,0.3439212074277543,0.2203276316926588,0.12359357573509552,0.006618693379587822
CHE,2021-05-03,0.3512281410697821,0.2265150630985067,0.1247130779712754,0.006682156680071286
CHE,2021-05-04,0.3603692602522979,0.23314096821678582,0.12722829203551203,0.00670799874371512
CHE,2021-05-05,0.3698468070447629,0.23947467772242234,0.13037212932234055,0.006797183912197562
CHE,2021-05-06,0.3807350901208916,0.2466264387869423,0.1341086513339493,0.007097913415624881
CHE,2021-05-07,0.3910467946886506,0.2533534284425445,0.13769336624610612,0.0074666736540401546
CHE,2021-05-08,0.39591447791399015,0.2569785290913726,0.13893594882261756,0.007644322817135909
CHE,2021-05-09,0.39785022877438064,0.25854035130061903,0.13930987747376158,0.00770418024827372
CHE,2021-05-10,0.4075982157677695,0.2642242831501692,0.1433739326176003,0.0080528678139982
CHE,2021-05-11,0.41916007523766585,0.2709534363273788,0.14820663891028704,0.008398670684246162
CHE,2021-05-12,0.4309624461929171,0.2776484539414496,0.15331399225146755,0.008730771250980646
CHE,2021-05-13,0.4364877197912586,0.28134290747735907,0.1551448123138996,0.0079646442106746
CHE,2021-05-14,0.4463304209527933,0.2868482285986546,0.15948219235413869,0.007897695236490341
CHE,2021-05-15,0.4516412655207134,0.2906479735194571,0.16099329200125628,0.007960918145684092
CHE,2021-05-16,0.4539269059032769,0.29246449030015137,0.16146241560312552,0.00801091953394379
CHE,2021-05-17,0.46410483271831227,0.29767473111332776,0.16643010160498448,0.008072339508464718
CHE,2021-05-18,0.47620396672071064,0.304089933266176,0.1721140334545346,0.008149144525527091
CHE,2021-05-19,0.48854445357797793,0.31093711856663325,0.17760733501134465,0.008225949542589464
CHE,2021-05-20,0.5017440989046691,0.3179838286375499,0.1837602702671192,0.00932237421495717
CHE,2021-05-21,0.5140029729190798,0.3247879838971491,0.1892149890219308,0.009667455911336
CHE,2021-05-22,0.5197330598962543,0.32856068479785916,0.19117237509839516,0.009727433538118667
